# w,mag,phase
3.365534975507094259e+03,1.995765000316944482e+00,3.729288553159386677e+00
3.396738582272209442e+03,1.995856851748510241e+00,3.688611114111064904e+00
3.428231493733970638e+03,1.995946431010083844e+00,3.648503741165996406e+00
3.460016392185108998e+03,1.996033805360590385e+00,3.608954783355445617e+00
3.492095984787271391e+03,1.996119039634431269e+00,3.569952926120240733e+00
3.524473003801584127e+03,1.996202196346059887e+00,3.531487179033046431e+00
3.557150206821382199e+03,1.996283335789326596e+00,3.493546864050610434e+00
3.590130377007068546e+03,1.996362516131873210e+00,3.456121604269693393e+00
3.623416323323149754e+03,1.996439793504873217e+00,3.419201313161832623e+00
3.657010880777489547e+03,1.996515222088367292e+00,3.382776184263425190e+00
3.690916910662774626e+03,1.996588854192439477e+00,3.346836681299015126e+00
3.725137300800209687e+03,1.996660740334470496e+00,3.311373528716835324e+00
3.759674965785467521e+03,1.996730929312677372e+00,3.276377702616819931e+00
3.794532847236938323e+03,1.996799468276144518e+00,3.241840422052328918e+00
3.829713914046277296e+03,1.996866402791532158e+00,3.207753140687902071e+00
3.865221162631261905e+03,1.996931776906650358e+00,3.174107538796312689e+00
3.901057617190993369e+03,1.996995633211053445e+00,3.140895515579003927e+00
3.937226329963479202e+03,1.997058012893823564e+00,3.108109181794909581e+00
3.973730381485604084e+03,1.997118955798684148e+00,3.075740852683410687e+00
4.010572880855495896e+03,1.997178500476590512e+00,3.043783041167951620e+00
4.047756965997322368e+03,1.997236684235920157e+00,3.012228451327533474e+00
4.085285803928561108e+03,1.997293543190395093e+00,2.981069972123901124e+00
4.123162591029748000e+03,1.997349112304848795e+00,2.950300671372961592e+00
4.161390553316707155e+03,1.997403425438945668e+00,2.919913789949507787e+00
4.199972946715306534e+03,1.997456515388964737e+00,2.889902736214863044e+00
4.238913057338778344e+03,1.997508413927734150e+00,2.860261080657592991e+00
4.278214201767613304e+03,1.997559151842822400e+00,2.830982550737920267e+00
4.317879727332021503e+03,1.997608758973056897e+00,2.802061025927000237e+00
4.357913012397029888e+03,1.997657264243471342e+00,2.773490532932548103e+00
4.398317466650223651e+03,1.997704695698744759e+00,2.745265241102795795e+00
4.439096531392166071e+03,1.997751080535208779e+00,2.717379458001141668e+00
4.480253679829489556e+03,1.997796445131500898e+00,2.689827625144217027e+00
4.521792417370702424e+03,1.997840815077919441e+00,2.662604313896447028e+00
4.563716281924758732e+03,1.997884215204547065e+00,2.635704221514488577e+00
4.606028844202398432e+03,1.997926669608200756e+00,2.609122167335294229e+00
4.648733708020256927e+03,1.997968201678266498e+00,2.582853089101812660e+00
4.691834510607798620e+03,1.998008834121466792e+00,2.556892039420628926e+00
4.735334922917116273e+03,1.998048588985614327e+00,2.531234182346096873e+00
4.779238649935595276e+03,1.998087487682399521e+00,2.505874790085789616e+00
4.823549431001467383e+03,1.998125551009252598e+00,2.480809239822342249e+00
4.868271040122283921e+03,1.998162799170329018e+00,2.456033010646963444e+00
4.913407286296362145e+03,1.998199251796655140e+00,2.431541680600106226e+00
4.958962013837211998e+03,1.998234927965469199e+00,2.407330923815012458e+00
5.004939102700953299e+03,1.998269846218802215e+00,2.383396507760045857e+00
5.051342468816766086e+03,1.998304024581325722e+00,2.359734290575893567e+00
5.098176064420425064e+03,1.998337480577502046e+00,2.336340218503865973e+00
5.145443878390924510e+03,1.998370231248069562e+00,2.313210323401768687e+00
5.193149936590211837e+03,1.998402293165889132e+00,2.290340720343895242e+00
5.241298302206061635e+03,1.998433682451184579e+00,2.267727605301909755e+00
5.289893076098151141e+03,1.998464414786199184e+00,2.245367252903457622e+00
5.338938397147349860e+03,1.998494505429294188e+00,2.223256014265541758e+00
5.388438442608223340e+03,1.998523969228518604e+00,2.201390314899807077e+00
5.438397428464801123e+03,1.998552820634668103e+00,2.179766652687012751e+00
5.488819609789671631e+03,1.998581073713852962e+00,2.158381595918033025e+00
5.539709281106400340e+03,1.998608742159604823e+00,2.137231781398921004e+00
5.591070776755293082e+03,1.998635839304533590e+00,2.116313912617622250e+00
5.642908471262536295e+03,1.998662378131554673e+00,2.095624757970057761e+00
5.695226779712818825e+03,1.998688371284710774e+00,2.075161149043322606e+00
5.748030158125350681e+03,1.998713831079597547e+00,2.054919978953967163e+00
5.801323103833378809e+03,1.998738769513411784e+00,2.034898200739279961e+00
5.855110155867238063e+03,1.998763198274643216e+00,2.015092825799658538e+00
5.909395895340964671e+03,1.998787128752414377e+00,1.995500922390196274e+00
5.964184945842459456e+03,1.998810572045493839e+00,1.976119614159728144e+00
6.019481973827274487e+03,1.998833538970989032e+00,1.956946078735601002e+00
6.075291689016071359e+03,1.998856040072731544e+00,1.937977546352535052e+00
6.131618844795769292e+03,1.998878085629373302e+00,1.919211298523999298e+00
6.188468238624383048e+03,1.998899685662198111e+00,1.900644666754602863e+00
6.245844712439617979e+03,1.998920849942664058e+00,1.882275031292041989e+00
6.303753153071274937e+03,1.998941587999689240e+00,1.864099819917199641e+00
6.362198492657482348e+03,1.998961909126682812e+00,1.846116506771072752e+00
6.421185709064758157e+03,1.998981822388340435e+00,1.828322611217242155e+00
6.480719826311970792e+03,1.999001336627212355e+00,1.810715696738652847e+00
6.540805914998252774e+03,1.999020460470043004e+00,1.793293369867489995e+00
6.601449092734883379e+03,1.999039202333903642e+00,1.776053279147047359e+00
6.662654524581149417e+03,1.999057570432121844e+00,1.758993114124470125e+00
6.724427423484249630e+03,1.999075572780008248e+00,1.742110604373323657e+00
6.786773050723295455e+03,1.999093217200402783e+00,1.725403518544972536e+00
6.849696716357439982e+03,1.999110511329030393e+00,1.708869663447784237e+00
6.913203779678127830e+03,1.999127462619689766e+00,1.692506883153239938e+00
6.977299649665537800e+03,1.999144078349267994e+00,1.676313058128037881e+00
7.041989785449288320e+03,1.999160365622596469e+00,1.660286104391315520e+00
7.107279696773412070e+03,1.999176331377149340e+00,1.644423972696152036e+00
7.173174944465612498e+03,1.999191982387592326e+00,1.628724647734565600e+00
7.239681140910876820e+03,1.999207325270187408e+00,1.613186147365211376e+00
7.306803950529499161e+03,1.999222366487056313e+00,1.597806521863034623e+00
7.374549090259546574e+03,1.999237112350312762e+00,1.582583853190161038e+00
7.442922330043757938e+03,1.999251569026061492e+00,1.567516254287342425e+00
7.511929493320968504e+03,1.999265742538276047e+00,1.552601868385277362e+00
7.581576457522110104e+03,1.999279638772555989e+00,1.537838868335162701e+00
7.651869154570817955e+03,1.999293263479764882e+00,1.523225455957859742e+00
7.722813571388642231e+03,1.999306622279560353e+00,1.508759861411081538e+00
7.794415750404950813e+03,1.999319720663815358e+00,1.494440342574021807e+00
7.866681790071582327e+03,1.999332563999933754e+00,1.480265184448862792e+00
7.939617845382275846e+03,1.999345157534067718e+00,1.466232698578630922e+00
8.013230128396886357e+03,1.999357506394236594e+00,1.452341222480887595e+00
8.087524908770456932e+03,1.999369615593355132e+00,1.438589119096755020e+00
8.162508514287228536e+03,1.999381490032167363e+00,1.424974776254789077e+00
8.238187331399602044e+03,1.999393134502095881e+00,1.411496606149234001e+00
8.314567805772063366e+03,1.999404553688008734e+00,1.398153044832225467e+00
8.391656442830160813e+03,1.999415752170899729e+00,1.384942551719498205e+00
8.469459808314584734e+03,1.999426734430497898e+00,1.371863609109176041e+00
8.547984528840404892e+03,1.999437504847792368e+00,1.358914721713250229e+00
8.627237292461450124e+03,1.999448067707491505e+00,1.346094416201352395e+00
8.707224849239921241e+03,1.999458427200407007e+00,1.333401240756457495e+00
8.787954011821319000e+03,1.999468587425771604e+00,1.320833764642125319e+00
8.869431656014703549e+03,1.999478552393488817e+00,1.308390577780960573e+00
8.951664721378301692e+03,1.999488326026321205e+00,1.296070290343934506e+00
9.034660211810525652e+03,1.999497912162013114e+00,1.283871532350253419e+00
9.118425196146561575e+03,1.999507314555357906e+00,1.271792953277437466e+00
9.202966808760409549e+03,1.999516536880202588e+00,1.259833221681321502e+00
9.288292250172498825e+03,1.999525582731403350e+00,1.247991024825687134e+00
9.374408787662991017e+03,1.999534455626717389e+00,1.236265068321213523e+00
9.461323755890760367e+03,1.999543159008650983e+00,1.224654075773492723e+00
9.549044557518078364e+03,1.999551696246251398e+00,1.213156788439841094e+00
9.637578663841088201e+03,1.999560070636852815e+00,1.201771964894642997e+00
9.726933615426169126e+03,1.999568285407773649e+00,1.190498380702969428e+00
9.817117022752183402e+03,1.999576343717964111e+00,1.179334828102244659e+00
9.908136566858665901e+03,1.999584248659617147e+00,1.168280115691717524e+00
1.000000000000000000e+04,1.999592003259728967e+00,1.157333068129517528e+00
