# w,mag,phase
1.052068671023622846e+04,1.580377438146419317e-02,-1.500793809864376271e+02
1.071667648032864417e+04,1.529631802462327189e-02,-1.505425493868395108e+02
1.091631734193614830e+04,1.480337645419138766e-02,-1.510009534796607227e+02
1.111967731120697863e+04,1.432463314478684552e-02,-1.514545395057568271e+02
1.132682567136153739e+04,1.385977346308078090e-02,-1.519032584317816088e+02
1.153783299629661997e+04,1.340848489508497665e-02,-1.523470658781701275e+02
1.175277117462945171e+04,1.297045726746520397e-02,-1.527859220389756274e+02
1.197171343418965625e+04,1.254538296201434741e-02,-1.532197915942381030e+02
1.219473436696738281e+04,1.213295712251195695e-02,-1.536486436155563524e+02
1.242190995452616153e+04,1.173287785328820144e-02,-1.540724514655315431e+02
1.265331759388940372e+04,1.134484640890048163e-02,-1.544911926917371261e+02
1.288903612390891612e+04,1.096856737442027628e-02,-1.549048489158561495e+02
1.312914585212465317e+04,1.060374883591226267e-02,-1.553134057186105395e+02
1.337372858212494975e+04,1.025010254077033008e-02,-1.557168525210867074e+02
1.362286764141644016e+04,9.907344047654104841e-03,-1.561151824630405542e+02
1.387664790981307124e+04,9.575192865844017742e-03,-1.565083922787393647e+02
1.413515584835395748e+04,9.253372583903043264e-03,-1.568964821708754585e+02
1.439847952876006639e+04,8.941610987598701613e-03,-1.572794556830572787e+02
1.466670866343965463e+04,8.639640167100245613e-03,-1.576573195713581015e+02
1.493993463605256147e+04,8.347196613521953162e-03,-1.580300836753725946e+02
1.521825053264387134e+04,8.064021304934365295e-03,-1.583977607892043125e+02
1.550175117335768846e+04,7.789859782011736289e-03,-1.587603665327780220e+02
1.579053314474172657e+04,7.524462213525707523e-03,-1.591179192238419660e+02
1.608469483265355120e+04,7.267583451932239230e-03,-1.594704397509965474e+02
1.638433645577984862e+04,7.018983079330760183e-03,-1.598179514480590342e+02
1.668956009978023212e+04,6.778425444102616909e-03,-1.601604799700452872e+02
1.700046975206714706e+04,6.545679688559791209e-03,-1.604980531710238552e+02
1.731717133723352890e+04,6.320519767954752011e-03,-1.608307009840712567e+02
1.763977275314045255e+04,6.102724461217990358e-03,-1.611584553035330885e+02
1.796838390767719102e+04,5.892077373802425549e-03,-1.614813498697710656e+02
1.830311675620609458e+04,5.688366933023227510e-03,-1.617994201565546746e+02
1.864408533970485223e+04,5.491386376287869797e-03,-1.621127032612318715e+02
1.899140582361935594e+04,5.300933732614319764e-03,-1.624212377977961523e+02
1.934519653744044263e+04,5.116811797836321937e-03,-1.627250637929450932e+02
1.970557801501796348e+04,4.938828103893342855e-03,-1.630242225852094009e+02
2.007267303562568486e+04,4.766794882599288338e-03,-1.633187567272125591e+02
2.044660666579117606e+04,4.600529024278609408e-03,-1.636087098911075941e+02
2.082750630190514494e+04,4.439852031651410000e-03,-1.638941267772210040e+02
2.121550171362448236e+04,4.284589969341002537e-03,-1.641750530259213576e+02
2.161072508808376369e+04,4.134573409367650783e-03,-1.644515351327175381e+02
2.201331107493032323e+04,3.989637372981528346e-03,-1.647236203665795244e+02
2.242339683219845028e+04,3.849621269176339757e-03,-1.649913566914656826e+02
2.284112207303820833e+04,3.714368830212999486e-03,-1.652547926910300475e+02
2.326662911331457872e+04,3.583728044469938149e-03,-1.655139774964747801e+02
2.370006292009330355e+04,3.457551086923254732e-03,-1.657689607175059336e+02
2.414157116103017688e+04,3.335694247546445741e-03,-1.660197923763436734e+02
2.459130425468041358e+04,3.218017857905812028e-03,-1.662665228447330037e+02
2.504941542174502320e+04,3.104386216213839145e-03,-1.665092027838938691e+02
2.551606073727186595e+04,2.994667511088952745e-03,-1.667478830873475886e+02
2.599139918382932956e+04,2.888733744256273897e-03,-1.669826148265515826e+02
2.647559270567063868e+04,2.786460652410601823e-03,-1.672134491992708831e+02
2.696880626390692487e+04,2.687727628449424876e-03,-1.674404374806129567e+02
2.747120789270814566e+04,2.592417642270561026e-03,-1.676636309766502109e+02
2.798296875655115946e+04,2.500417161316301033e-03,-1.678830809805528474e+02
2.850426320853431753e+04,2.411616071033520319e-03,-1.680988387311535064e+02
2.903526884977813825e+04,2.325907595407200427e-03,-1.683109553738644308e+02
2.957616658993256715e+04,2.243188217713040864e-03,-1.685194819238678008e+02
3.012714070881164298e+04,2.163357601623644433e-03,-1.687244692314993131e+02
3.068837891917638990e+04,2.086318512792039500e-03,-1.689259679497458819e+02
3.126007243068703610e+04,2.011976741025981851e-03,-1.691240285037781348e+02
3.184241601504649589e+04,1.940241023156532131e-03,-1.693187010624401125e+02
3.243560807235804896e+04,1.871022966694935435e-03,-1.695100355116185540e+02
3.303985069871854648e+04,1.804236974363159027e-03,-1.696980814294158790e+02
3.365534975507094350e+04,1.739800169574658465e-03,-1.698828880630520359e+02
3.428231493733967363e+04,1.677632322934028341e-03,-1.700645043074217710e+02
3.492095984787264024e+04,1.617655779816631586e-03,-1.702429786852362668e+02
3.557150206821382017e+04,1.559795389082153103e-03,-1.704183593286780365e+02
3.623416323323149845e+04,1.503978432969245958e-03,-1.705906939625011489e+02
3.690916910662774899e+04,1.450134558212135428e-03,-1.707600298885106156e+02
3.759674965785459790e+04,1.398195708414192839e-03,-1.709264139713558563e+02
3.829713914046277205e+04,1.348096057707963424e-03,-1.710898926255752031e+02
3.901057617190993187e+04,1.299771945725956444e-03,-1.712505118038311878e+02
3.973730381485604448e+04,1.253161813901699758e-03,-1.714083169862775549e+02
4.047756965997313819e+04,1.208206143116199744e-03,-1.715633531710005002e+02
4.123162591029748000e+04,1.164847392700798633e-03,-1.717156648654800506e+02
4.199972946715306171e+04,1.123029940803610145e-03,-1.718652960790177531e+02
4.278214201767613122e+04,1.082700026123205187e-03,-1.720122903160799979e+02
4.357913012397020793e+04,1.043805691010050258e-03,-1.721566905705078909e+02
4.439096531392166798e+04,1.006296725933247599e-03,-1.722985393205458138e+02
4.521792417370701878e+04,9.701246153074143379e-04,-1.724378785246440771e+02
4.606028844202397886e+04,9.352424846720622242e-04,-1.725747496179910456e+02
4.691834510607788980e+04,9.016050492136874718e-04,-1.727091935097342059e+02
4.779238649935594731e+04,8.691685636187364500e-04,-1.728412505808486799e+02
4.868271040122283739e+04,8.378907732437855050e-04,-1.729709606826160098e+02
4.958962013837211998e+04,8.077308665876537343e-04,-1.730983631356758679e+02
5.051342468816755718e+04,7.786494290487476662e-04,-1.732234967296159311e+02
5.145443878390924510e+04,7.506083979496540716e-04,-1.733463997230661278e+02
5.241298302206061635e+04,7.235710188098417065e-04,-1.734671098442656216e+02
5.338938397147350042e+04,6.975018028463455047e-04,-1.735856642920716979e+02
5.438397428464790573e+04,6.723664856814867610e-04,-1.737020997373821274e+02
5.539709281106400158e+04,6.481319872359436350e-04,-1.738164523249419915e+02
5.642908471262542298e+04,6.247663727848489033e-04,-1.739287576755104112e+02
5.748030158125350863e+04,6.022388151540855649e-04,-1.740390508883604639e+02
5.855110155867232243e+04,5.805195580335588586e-04,-1.741473665440895786e+02
5.964184945842460002e+04,5.595798803838971215e-04,-1.742537387077172184e+02
6.075291689016076998e+04,5.393920619127741444e-04,-1.743582009320483053e+02
6.188468238624382502e+04,5.199293495968805535e-04,-1.744607862612824363e+02
6.303753153071268753e+04,5.011659252254982433e-04,-1.745615272348491658e+02
6.421185709064757975e+04,4.830768739415948541e-04,-1.746604558914511642e+02
6.540805914998258959e+04,4.656381537563597387e-04,-1.747576037732974896e+02
6.662654524581150326e+04,4.488265660131884015e-04,-1.748530019305116525e+02
6.786773050723288907e+04,4.326197267772575431e-04,-1.749466809256973647e+02
6.913203779678128194e+04,4.169960391269998613e-04,-1.750386708386485566e+02
7.041989785449295596e+04,4.019346663239769016e-04,-1.751290012711893951e+02
7.173174944465613225e+04,3.874155058378911083e-04,-1.752177013521304048e+02
7.306803950529491703e+04,3.734191642037624549e-04,-1.753047997423301467e+02
7.442922330043757393e+04,3.599269326885861362e-04,-1.753903246398485010e+02
7.581576457522118289e+04,3.469207637451028788e-04,-1.754743037851826557e+02
7.722813571388642595e+04,3.343832482306522877e-04,-1.755567644665738669e+02
7.866681790071574505e+04,3.222975933694511024e-04,-1.756377335253764898e+02
8.013230128396885993e+04,3.106476014370181311e-04,-1.757172373614791070e+02
8.162508514287219441e+04,2.994176491458380588e-04,-1.757953019387698816e+02
8.314567805772047723e+04,2.885926677117586639e-04,-1.758719527906378346e+02
8.469459808314575639e+04,2.781581235810519424e-04,-1.759472150255020040e+02
8.627237292461450852e+04,2.680999997984543086e-04,-1.760211133323625461e+02
8.787954011821310269e+04,2.584047779969334793e-04,-1.760936719863658482e+02
8.951664721378283866e+04,2.490594209903601824e-04,-1.761649148543781394e+02
9.118425196146561939e+04,2.400513559506963770e-04,-1.762348654005618585e+02
9.288292250172498461e+04,2.313684581517256754e-04,-1.763035466919490659e+02
9.461323755890759639e+04,2.229990352617908667e-04,-1.763709814040067840e+02
9.637578663841068919e+04,2.149318121684363374e-04,-1.764371918261900305e+02
9.817117022752182675e+04,2.071559163182805753e-04,-1.765021998674776853e+02
1.000000000000000000e+05,1.996608635558642095e-04,-1.765660270618872403e+02
