# w,mag,phase
3.243560807235811353e+03,2.095829321190573746e-01,-1.761020555004064363e+02
3.273633528715247849e+03,2.053660123119773195e-01,-1.761451369035530661e+02
3.303985069871858286e+03,2.012414619567996221e-01,-1.761875980069101502e+02
3.334618015786362776e+03,1.972069608100749105e-01,-1.762294519414751051e+02
3.365534975507094259e+03,1.932602586535009659e-01,-1.762707114468406360e+02
3.396738582272209442e+03,1.893991727189003049e-01,-1.763113888858889311e+02
3.428231493733970638e+03,1.856215852262722010e-01,-1.763514962588340040e+02
3.460016392185108998e+03,1.819254410291670232e-01,-1.763910452166445566e+02
3.492095984787271391e+03,1.783087453619655316e-01,-1.764300470738797628e+02
3.524473003801584127e+03,1.747695616839480270e-01,-1.764685128209669642e+02
3.557150206821382199e+03,1.713060096153312395e-01,-1.765064531359494140e+02
3.590130377007068546e+03,1.679162629607270918e-01,-1.765438783957303031e+02
3.623416323323149754e+03,1.645985478157275805e-01,-1.765807986868381647e+02
3.657010880777489547e+03,1.613511407525559382e-01,-1.766172238157365655e+02
3.690916910662774626e+03,1.581723670809557780e-01,-1.766531633187009902e+02
3.725137300800209687e+03,1.550605991806958961e-01,-1.766886264712831576e+02
3.759674965785467521e+03,1.520142549022666933e-01,-1.767236222973831730e+02
3.794532847236938323e+03,1.490317960325259761e-01,-1.767581595779476515e+02
3.829713914046277296e+03,1.461117268222323906e-01,-1.767922468593121152e+02
3.865221162631261905e+03,1.432525925725668114e-01,-1.768258924612036935e+02
3.901057617190993369e+03,1.404529782778917990e-01,-1.768591044844210103e+02
3.937226329963479202e+03,1.377115073221485686e-01,-1.768918908182051268e+02
3.973730381485604084e+03,1.350268402264249989e-01,-1.769242591473165760e+02
4.010572880855495896e+03,1.323976734453610749e-01,-1.769562169588320728e+02
4.047756965997322368e+03,1.298227382101724836e-01,-1.769877715486724696e+02
4.085285803928561108e+03,1.273007994161909073e-01,-1.770189300278761095e+02
4.123162591029748000e+03,1.248306545529268424e-01,-1.770496993286270708e+02
4.161390553316707155e+03,1.224111326747637507e-01,-1.770800862100505242e+02
4.199972946715306534e+03,1.200410934104842869e-01,-1.771100972637851498e+02
4.238913057338778344e+03,1.177194260099207190e-01,-1.771397389193424203e+02
4.278214201767613304e+03,1.154450484261085180e-01,-1.771690174492620713e+02
4.317879727332021503e+03,1.132169064314031692e-01,-1.771979389740729971e+02
4.357913012397029888e+03,1.110339727660926146e-01,-1.772265094670674728e+02
4.398317466650223651e+03,1.088952463181115798e-01,-1.772547347588972002e+02
4.439096531392166071e+03,1.067997513325327080e-01,-1.772826205419988810e+02
4.480253679829489556e+03,1.047465366495736599e-01,-1.773101723748557959e+02
4.521792417370702424e+03,1.027346749699191292e-01,-1.773373956861035481e+02
4.563716281924758732e+03,1.007632621462124373e-01,-1.773642957784855128e+02
4.606028844202398432e+03,9.883141649962977338e-02,-1.773908778326646996e+02
4.648733708020256927e+03,9.693827816050031021e-02,-1.774171469108981682e+02
4.691834510607798620e+03,9.508300843198229380e-02,-1.774431079605793684e+02
4.735334922917116273e+03,9.326478917585245831e-02,-1.774687658176538889e+02
4.779238649935595276e+03,9.148282221951131721e-02,-1.774941252099142446e+02
4.823549431001467383e+03,8.973632878334740492e-02,-1.775191907601776791e+02
4.868271040122283921e+03,8.802454892764305372e-02,-1.775439669893530663e+02
4.913407286296362145e+03,8.634674101824045545e-02,-1.775684583193998947e+02
4.958962013837211998e+03,8.470218121022400626e-02,-1.775926690761849898e+02
5.004939102700953299e+03,8.309016294890912702e-02,-1.776166034922399604e+02
5.051342468816766086e+03,8.150999648745757553e-02,-1.776402657094241135e+02
5.098176064420425064e+03,7.996100842046990897e-02,-1.776636597814961362e+02
5.145443878390924510e+03,7.844254123293664671e-02,-1.776867896765982664e+02
5.193149936590211837e+03,7.695395286395562140e-02,-1.777096592796561083e+02
5.241298302206061635e+03,7.549461628464941565e-02,-1.777322723946981284e+02
5.289893076098151141e+03,7.406391908974042926e-02,-1.777546327470965650e+02
5.338938397147349860e+03,7.266126310226628249e-02,-1.777767439857344414e+02
5.388438442608223340e+03,7.128606399094097879e-02,-1.777986096851002173e+02
5.438397428464801123e+03,6.993775089968722047e-02,-1.778202333473129784e+02
5.488819609789671631e+03,6.861576608888475537e-02,-1.778416184040819701e+02
5.539709281106400340e+03,6.731956458790204489e-02,-1.778627682186011043e+02
5.591070776755293082e+03,6.604861385849483679e-02,-1.778836860873823866e+02
5.642908471262536295e+03,6.480239346867333605e-02,-1.779043752420299427e+02
5.695226779712818825e+03,6.358039477665447525e-02,-1.779248388509567178e+02
5.748030158125350681e+03,6.238212062453640794e-02,-1.779450800210460386e+02
5.801323103833378809e+03,6.120708504134254879e-02,-1.779651017992607365e+02
5.855110155867238063e+03,6.005481295509935286e-02,-1.779849071742003446e+02
5.909395895340964671e+03,5.892483991362551521e-02,-1.780044990776098075e+02
5.964184945842459456e+03,5.781671181372435159e-02,-1.780238803858403003e+02
6.019481973827274487e+03,5.672998463848196588e-02,-1.780430539212644305e+02
6.075291689016071359e+03,5.566422420238632818e-02,-1.780620224536474723e+02
6.131618844795769292e+03,5.461900590399460659e-02,-1.780807887014759956e+02
6.188468238624383048e+03,5.359391448588719103e-02,-1.780993553332453985e+02
6.245844712439617979e+03,5.258854380165591674e-02,-1.781177249687079609e+02
6.303753153071274937e+03,5.160249658968470848e-02,-1.781359001800828139e+02
6.362198492657482348e+03,5.063538425349061595e-02,-1.781538834932289603e+02
6.421185709064758157e+03,4.968682664840277236e-02,-1.781716773887827401e+02
6.480719826311970792e+03,4.875645187436451061e-02,-1.781892843032613882e+02
6.540805914998252774e+03,4.784389607465189265e-02,-1.782067066301325440e+02
6.601449092734883379e+03,4.694880324031163593e-02,-1.782239467208529504e+02
6.662654524581149417e+03,4.607082502012785352e-02,-1.782410068858755494e+02
6.724427423484249630e+03,4.520962053593424040e-02,-1.782578893956266768e+02
6.786773050723295455e+03,4.436485620309556233e-02,-1.782745964814550348e+02
6.849696716357439982e+03,4.353620555598859687e-02,-1.782911303365522429e+02
6.913203779678127830e+03,4.272334907832080197e-02,-1.783074931168467572e+02
6.977299649665537800e+03,4.192597403812848428e-02,-1.783236869418719834e+02
7.041989785449288320e+03,4.114377432730376150e-02,-1.783397138956086678e+02
7.107279696773412070e+03,4.037645030550474079e-02,-1.783555760273038402e+02
7.173174944465612498e+03,3.962370864830960099e-02,-1.783712753522654282e+02
7.239681140910876820e+03,3.888526219947895796e-02,-1.783868138526347877e+02
7.306803950529499161e+03,3.816082982719650601e-02,-1.784021934781369794e+02
7.374549090259546574e+03,3.745013628416292428e-02,-1.784174161468098418e+02
7.442922330043757938e+03,3.675291207142281080e-02,-1.784324837457126591e+02
7.511929493320968504e+03,3.606889330580793918e-02,-1.784473981316147331e+02
7.581576457522110104e+03,3.539782159088437213e-02,-1.784621611316648568e+02
7.651869154570817955e+03,3.473944389129583060e-02,-1.784767745440421436e+02
7.722813571388642231e+03,3.409351241039919322e-02,-1.784912401385888927e+02
7.794415750404950813e+03,3.345978447109138054e-02,-1.785055596574259766e+02
7.866681790071582327e+03,3.283802239973019482e-02,-1.785197348155511747e+02
7.939617845382275846e+03,3.222799341305607884e-02,-1.785337673014213919e+02
8.013230128396886357e+03,3.162946950802444923e-02,-1.785476587775191319e+02
8.087524908770456932e+03,3.104222735446137207e-02,-1.785614108809032530e+02
8.162508514287228536e+03,3.046604819045802687e-02,-1.785750252237452287e+02
8.238187331399602044e+03,2.990071772042311726e-02,-1.785885033938508002e+02
8.314567805772063366e+03,2.934602601571481909e-02,-1.786018469551677867e+02
8.391656442830160813e+03,2.880176741777638882e-02,-1.786150574482805098e+02
8.469459808314584734e+03,2.826774044370193931e-02,-1.786281363908908304e+02
8.547984528840404892e+03,2.774374769416186950e-02,-1.786410852782867380e+02
8.627237292461450124e+03,2.722959576361986059e-02,-1.786539055837986609e+02
8.707224849239921241e+03,2.672509515277510933e-02,-1.786665987592435556e+02
8.787954011821319000e+03,2.623006018316581187e-02,-1.786791662353578545e+02
8.869431656014703549e+03,2.574430891387225612e-02,-1.786916094222190452e+02
8.951664721378301692e+03,2.526766306026020578e-02,-1.787039297096560517e+02
9.034660211810525652e+03,2.479994791470656670e-02,-1.787161284676497814e+02
9.118425196146561575e+03,2.434099226925103346e-02,-1.787282070467225594e+02
9.202966808760409549e+03,2.389062834012057115e-02,-1.787401667783186952e+02
9.288292250172498825e+03,2.344869169407417034e-02,-1.787520089751743342e+02
9.374408787662991017e+03,2.301502117651682208e-02,-1.787637349316787834e+02
9.461323755890760367e+03,2.258945884133424162e-02,-1.787753459242265137e+02
9.549044557518078364e+03,2.217184988240108318e-02,-1.787868432115601820e+02
9.637578663841088201e+03,2.176204256671650933e-02,-1.787982280351053817e+02
9.726933615426169126e+03,2.135988816912259142e-02,-1.788095016192970377e+02
9.817117022752183402e+03,2.096524090856279054e-02,-1.788206651718977866e+02
9.908136566858665901e+03,2.057795788583879903e-02,-1.788317198843082849e+02
1.000000000000000000e+04,2.019789902282554186e-02,-1.788426669318704683e+02
