# w,mag,phase
2.772590759860481285e+03,8.575067352111670482e-01,6.810055301811085826e+01
2.863609718508115748e+03,8.803587089851671044e-01,6.726306581654316119e+01
2.957616658993256351e+03,9.035175694207003838e-01,6.641466763362640791e+01
3.054709671159967911e+03,9.269641446377325789e-01,6.555546281244811269e+01
3.154990064958088624e+03,9.506775186687841384e-01,6.468560217554224323e+01
3.258562476153223088e+03,9.746350432666122110e-01,6.380528432839493291e+01
3.365534975507094259e+03,9.988123663334771418e-01,6.291475673100323718e+01
3.476019181541981197e+03,1.023183478121786116e+00,6.201431650391813832e+01
3.590130377007068546e+03,1.047720776148420851e+00,6.110431093604759667e+01
3.707987629168172589e+03,1.072395149509456136e+00,6.018513766316020508e+01
3.829713914046285026e+03,1.097176082980117151e+00,5.925724448856270499e+01
3.955436244734701631e+03,1.122031780940558221e+00,5.832112882085861116e+01
4.085285803928565656e+03,1.146929310787242029e+00,5.737733670803970654e+01
4.219398080805023710e+03,1.171834765080743690e+00,5.642646145238437327e+01
4.357913012397029888e+03,1.196713441254156240e+00,5.546914179667196976e+01
4.500975129608051247e+03,1.221530037274045410e+00,5.450605967897902815e+01
4.648733708020256927e+03,1.246248861222283066e+00,5.353793756065007159e+01
4.801342923653454818e+03,1.270834052366666134e+00,5.256553533977467652e+01
4.958962013837211998e+03,1.295249810926409895e+00,5.158964687044186803e+01
5.121755443364241728e+03,1.319460633430335594e+00,5.061109611595831126e+01
5.289893076098156598e+03,1.343431550324343027e+00,4.963073297187321486e+01
5.463550352214875602e+03,1.367128362322724167e+00,4.864942880179240348e+01
5.642908471262542662e+03,1.390517871923813820e+00,4.766807173535806896e+01
5.828154581230839540e+03,1.413568106530506130e+00,4.668756178318816552e+01
6.019481973827274487e+03,1.436248529732329526e+00,4.570880582781618529e+01
6.217090286163833298e+03,1.458530237516086459e+00,4.473271255259938073e+01
6.421185709064758157e+03,1.480386136470958514e+00,4.376018737205039599e+01
6.631981202212675271e+03,1.501791101431518394e+00,4.279212742704999783e+01
6.849696716357453624e+03,1.522722110445565491e+00,4.182941670690883029e+01
7.074559422819878819e+03,1.543158355447497687e+00,4.087292135732148068e+01
7.306803950529507347e+03,1.563081327544485921e+00,3.992348522900849872e+01
7.546672630843886509e+03,1.582474876363821004e+00,3.898192571642397297e+01
7.794415750404950813e+03,1.601325243447041524e+00,3.804902992951072349e+01
8.050291812295989075e+03,1.619621070192203804e+00,3.712555123434287196e+01
8.314567805772063366e+03,1.637353381324418988e+00,3.621220619083506165e+01
8.587519484845179250e+03,1.654515545302876811e+00,3.530967190777778342e+01
8.869431656014703549e+03,1.671103213439622648e+00,3.441858382751203749e+01
9.160598475443708594e+03,1.687114239803939375e+00,3.353953394481037975e+01
9.461323755890778557e+03,1.702548584212003169e+00,3.267306945719566613e+01
9.771921283717996630e+03,1.717408200753695935e+00,3.181969183716192617e+01
1.009271514630571801e+04,1.731696914388726416e+00,3.097985631071547274e+01
1.042404007021555844e+04,1.745420288156974697e+00,3.015397172141904036e+01
1.076624177045493343e+04,1.758585483499626623e+00,2.934240075476344245e+01
1.111967731120700046e+04,1.771201116085909133e+00,2.854546049424314802e+01
1.148471547840288986e+04,1.783277109394153515e+00,2.776342327795965303e+01
1.186173716452479130e+04,1.794824548114604124e+00,2.699651782289808466e+01
1.225113576604117770e+04,1.805855533234306254e+00,2.624493058315462335e+01
1.265331759388942919e+04,1.816383040440523677e+00,2.550880730826285614e+01
1.306870229743347591e+04,1.826420783246602619e+00,2.478825476829384655e+01
1.349772330233941830e+04,1.835983082010583578e+00,2.408334261348582572e+01
1.394082826282578571e+04,1.845084739788291461e+00,2.339410533770433176e+01
1.439847952876009549e+04,1.853740925744432166e+00,2.272054431694268217e+01
1.487115462808953816e+04,1.861967066641409652e+00,2.206262989625105675e+01
1.535934676510898498e+04,1.869778746739090280e+00,2.142030350084934298e+01
1.586356533508589564e+04,1.877191616271552288e+00,2.079347974965164880e+01
1.638433645577984862e+04,1.884221308520088733e+00,2.018204855194096226e+01
1.692220351641039088e+04,1.890883365375517711e+00,1.958587717042664522e+01
1.747772774464680697e+04,1.897193171177027793e+00,1.900481223633914851e+01
1.805148879221110110e+04,1.903165894528312752e+00,1.843868170453534105e+01
1.864408533970485223e+04,1.908816437723490855e+00,1.788729673876812853e+01
1.925613572129198656e+04,1.914159393363727091e+00,1.735045351929615975e+01
1.988827856988811982e+04,1.919209007708870152e+00,1.682793496686323209e+01
2.054117348353064153e+04,1.923979150285036521e+00,1.631951237874806537e+01
2.121550171362452238e+04,1.928483289257189925e+00,1.582494697407860684e+01
2.191196687578147248e+04,1.932734472073568410e+00,1.534399134691901345e+01
2.263129568399529671e+04,1.936745310894753658e+00,1.487639082677803692e+01
2.337423870891817205e+04,1.940527972332646733e+00,1.442188474716670576e+01
2.414157116103017688e+04,1.944094171042317631e+00,1.398020762365632486e+01
2.493409369951880581e+04,1.947455166731297149e+00,1.355109024357138559e+01
2.575263326771198626e+04,1.950621764175354489e+00,1.313426067000582620e+01
2.659804395593758454e+04,1.953604315856200868e+00,1.272944516328732512e+01
2.747120789270814566e+04,1.956412726864012130e+00,1.233636902334980334e+01
2.837303616516211332e+04,1.959056461735627419e+00,1.195475735671474382e+01
2.930446976972144330e+04,1.961544552927042107e+00,1.158433577194603536e+01
3.026648059395695236e+04,1.963885610646116886e+00,1.122483100753678187e+01
3.126007243068703610e+04,1.966087833797736550e+00,1.087597149622187587e+01
3.228628202536733443e+04,1.968159021818902232e+00,1.053748786969747719e+01
3.334618015786362957e+04,1.970106587205069371e+00,1.020911340767471920e+01
3.444087275973823125e+04,1.971937568551481279e+00,9.890584435107458106e+00
3.557150206821389293e+04,1.973658643954077085e+00,9.581640671321952851e+00
3.673924781802073994e+04,1.975276144633884456e+00,9.282025534641716646e+00
3.794532847236942325e+04,1.976796068666514472e+00,8.991486405952842986e+00
3.919100249433401768e+04,1.978224094714582604e+00,8.709774854495446306e+00
4.047756965997322550e+04,1.979565595675583323e+00,8.436646828999487369e+00
4.180637241455761978e+04,1.980825652171038564e+00,8.171862817113810351e+00
4.317879727332021139e+04,1.982009065814666293e+00,7.915187975904179218e+00
4.459627626819095894e+04,1.983120372208011739e+00,7.666392236025998841e+00
4.606028844202397886e+04,1.984163853621454976e+00,7.425250382008955263e+00
4.757236139187889785e+04,1.985143551326944644e+00,7.191542110926204323e+00
4.913407286296366510e+04,1.986063277556186613e+00,6.965052071562649161e+00
5.074705239490466192e+04,1.986926627064521833e+00,6.745569886042965813e+00
5.241298302206061635e+04,1.987736988286379791e+00,6.532890155734403237e+00
5.413360302965375740e+04,1.988497554073082263e+00,6.326812453099983635e+00
5.591070776755292900e+04,1.989211332008005373e+00,6.127141301045288202e+00
5.774615152359825879e+04,1.989881154297702182e+00,5.933686141178167617e+00
5.964184945842460002e+04,1.990509687240664016e+00,5.746261292282786037e+00
6.159977960380168952e+04,1.991099440277961374e+00,5.564685900199963342e+00
6.362198492657495080e+04,1.991652774632153289e+00,5.388783880203027898e+00
6.571057546036269923e+04,1.992171911542636176e+00,5.218383852862307215e+00
6.786773050723302003e+04,1.992658940107005394e+00,5.053319074302653036e+00
7.009570091165618214e+04,1.993115824739166264e+00,4.893427361675692921e+00
7.239681140910876275e+04,1.993544412255804588e+00,4.738551014591664945e+00
7.477346305177596514e+04,1.993946438603490634e+00,4.588536733185511807e+00
7.722813571388642595e+04,1.994323535239158618e+00,4.443235533426156181e+00
7.976339067929281737e+04,1.994677235177017671e+00,4.302502660218156194e+00
8.238187331399600953e+04,1.995008978715114401e+00,4.166197498789742326e+00
8.508631582640581473e+04,1.995320118854807756e+00,4.034183484810265341e+00
8.787954011821327731e+04,1.995611926426382743e+00,3.906328013634153162e+00
9.076446072885356261e+04,1.995885594933870522e+00,3.782502349025512522e+00
9.374408787663000112e+04,1.996142245131959259e+00,3.662581531679029556e+00
9.682153059967076115e+04,1.996382929347603641e+00,3.546444287817370533e+00
1.000000000000000000e+05,1.996608635558642098e+00,3.433972938112778372e+00
