# w,mag,phase
2.684464810961965213e+03,1.866247028426752275e+00,-2.107293012708538882e+01
2.772590759860481285e+03,1.855679707857752714e+00,-2.189944698188914529e+01
2.863609718508115748e+03,1.844578267691765028e+00,-2.273693418345683170e+01
2.957616658993256351e+03,1.832930376572024622e+00,-2.358533236637358854e+01
3.054709671159967911e+03,1.820724542281759062e+00,-2.444453718755189087e+01
3.154990064958088624e+03,1.807950261196299202e+00,-2.531439782445776032e+01
3.258562476153223088e+03,1.794598170940424176e+00,-2.619471567160507419e+01
3.365534975507094259e+03,1.780660204577995787e+00,-2.708524326899675927e+01
3.476019181541981197e+03,1.766129744430057213e+00,-2.798568349608186168e+01
3.590130377007068546e+03,1.751001773403882078e+00,-2.889568906395241044e+01
3.707987629168172589e+03,1.735273021528441761e+00,-2.981486233683979847e+01
3.829713914046285026e+03,1.718942105240799156e+00,-3.074275551143730212e+01
3.955436244734701631e+03,1.702009656862738307e+00,-3.167887117914139239e+01
4.085285803928565656e+03,1.684478441656607650e+00,-3.262266329196030057e+01
4.219398080805023710e+03,1.666353459861982689e+00,-3.357353854761562673e+01
4.357913012397029888e+03,1.647642031196829615e+00,-3.453085820332803024e+01
4.500975129608051247e+03,1.628353859463005815e+00,-3.549394032102097896e+01
4.648733708020256927e+03,1.608501075127858337e+00,-3.646206243934993552e+01
4.801342923653454818e+03,1.588098254060543280e+00,-3.743446466022532348e+01
4.958962013837211998e+03,1.567162410979011433e+00,-3.841035312955813197e+01
5.121755443364241728e+03,1.545712966603860483e+00,-3.938890388404169585e+01
5.289893076098156598e+03,1.523771688007648173e+00,-4.036926702812679224e+01
5.463550352214875602e+03,1.501362602178821781e+00,-4.135057119820760363e+01
5.642908471262542662e+03,1.478511883372121805e+00,-4.233192826464193104e+01
5.828154581230839540e+03,1.455247715374059059e+00,-4.331243821681182737e+01
6.019481973827274487e+03,1.431600130353883227e+00,-4.429119417218382182e+01
6.217090286163833298e+03,1.407600826478637046e+00,-4.526728744740061217e+01
6.421185709064758157e+03,1.383282966927217972e+00,-4.623981262794960401e+01
6.631981202212675271e+03,1.358680963327035585e+00,-4.720787257295000927e+01
6.849696716357453624e+03,1.333830246944412323e+00,-4.817058329309117681e+01
7.074559422819878819e+03,1.308767031176398365e+00,-4.912707864267851932e+01
7.306803950529507347e+03,1.283528069011250494e+00,-5.007651477099150839e+01
7.546672630843886509e+03,1.258150409145439408e+00,-5.101807428357603413e+01
7.794415750404950813e+03,1.232671154368828459e+00,-5.195097007048927651e+01
8.050291812295989075e+03,1.207127225662851133e+00,-5.287444876565712804e+01
8.314567805772063366e+03,1.181555135208170793e+00,-5.378779380916494546e+01
8.587519484845179250e+03,1.155990771180909205e+00,-5.469032809222222369e+01
8.869431656014703549e+03,1.130469196844005042e+00,-5.558141617248796962e+01
9.160598475443708594e+03,1.105024466027949792e+00,-5.646046605518962025e+01
9.461323755890778557e+03,1.079689456658938118e+00,-5.732693054280433387e+01
9.771921283717996630e+03,1.054495723547372199e+00,-5.818030816283808093e+01
1.009271514630571801e+04,1.029473371210275490e+00,-5.902014368928452370e+01
1.042404007021555844e+04,1.004650947079992029e+00,-5.984602827858096674e+01
1.076624177045493343e+04,9.800553550593261720e-01,-6.065759924523655400e+01
1.111967731120700046e+04,9.557117890286970230e-01,-6.145453950575685553e+01
1.148471547840288986e+04,9.316436855998507793e-01,-6.223657672204034697e+01
1.186173716452479130e+04,9.078726951474357376e-01,-6.300348217710192245e+01
1.225113576604117770e+04,8.844186699358644876e-01,-6.375506941684538020e+01
1.265331759388942919e+04,8.612996679942797051e-01,-6.449119269173715452e+01
1.306870229743347591e+04,8.385319712755050503e-01,-6.521174523170616055e+01
1.349772330233941830e+04,8.161301165622671938e-01,-6.591665738651417428e+01
1.394082826282578571e+04,7.941069375519135276e-01,-6.660589466229566824e+01
1.439847952876009549e+04,7.724736165544547895e-01,-6.727945568305732138e+01
1.487115462808953816e+04,7.512397442728810937e-01,-6.793737010374893259e+01
1.535934676510898498e+04,7.304133861942233574e-01,-6.857969649915067123e+01
1.586356533508589564e+04,7.100011541994464270e-01,-6.920652025034834764e+01
1.638433645577984862e+04,6.900082820950852458e-01,-6.981795144805903419e+01
1.692220351641039088e+04,6.704387038751155048e-01,-7.041412282957334412e+01
1.747772774464680697e+04,6.512951336336426644e-01,-7.099518776366085149e+01
1.805148879221110110e+04,6.325791461642196190e-01,-7.156131829546465895e+01
1.864408533970485223e+04,6.142912573968217771e-01,-7.211270326123187147e+01
1.925613572129198656e+04,5.964310039362238358e-01,-7.264954648070384735e+01
1.988827856988811982e+04,5.789970210739058265e-01,-7.317206503313677501e+01
2.054117348353064153e+04,5.619871187479034136e-01,-7.368048762125194173e+01
2.121550171362452238e+04,5.453983550203927999e-01,-7.417505302592140026e+01
2.191196687578147248e+04,5.292271067303643273e-01,-7.465600865308098832e+01
2.263129568399529671e+04,5.134691370581332404e-01,-7.512360917322196485e+01
2.337423870891817205e+04,4.981196598096502837e-01,-7.557811525283329956e+01
2.414157116103017688e+04,4.831734002914892523e-01,-7.601979237634368758e+01
2.493409369951880581e+04,4.686246527024673925e-01,-7.644890975642860553e+01
2.575263326771198626e+04,4.544673340153519425e-01,-7.686573932999417025e+01
2.659804395593758454e+04,4.406950343625002375e-01,-7.727055483671267666e+01
2.747120789270814566e+04,4.273010639732333082e-01,-7.766363097665019666e+01
2.837303616516211332e+04,4.142784967386165529e-01,-7.804524264328526328e+01
2.930446976972144330e+04,4.016202105019055502e-01,-7.841566422805396996e+01
3.026648059395695236e+04,3.893189241906563902e-01,-7.877516899246322168e+01
3.126007243068703610e+04,3.773672319199790626e-01,-7.912402850377813479e+01
3.228628202536733443e+04,3.657576342062277552e-01,-7.946251213030252813e+01
3.334618015786362957e+04,3.544825664370105378e-01,-7.979088659232527903e+01
3.444087275973823125e+04,3.435344247472205126e-01,-8.010941556489254367e+01
3.557150206821389293e+04,3.329055894523564874e-01,-8.041835932867803649e+01
3.673924781802073994e+04,3.225884461899631850e-01,-8.071797446535828158e+01
3.794532847236942325e+04,3.125754049180447525e-01,-8.100851359404715879e+01
3.919100249433401768e+04,3.028589169160316175e-01,-8.129022514550455014e+01
4.047756965997322550e+04,2.934314899295600854e-01,-8.156335317100051441e+01
4.180637241455761978e+04,2.842857015952837685e-01,-8.182813718288619498e+01
4.317879727332021139e+04,2.754142112762365535e-01,-8.208481202409582522e+01
4.459627626819095894e+04,2.668097704322240360e-01,-8.233360776397400116e+01
4.606028844202397886e+04,2.584652316433822539e-01,-8.257474961799104562e+01
4.757236139187889785e+04,2.503735563985473589e-01,-8.280845788907380722e+01
4.913407286296366510e+04,2.425278217535973835e-01,-8.303494792843736150e+01
5.074705239490466192e+04,2.349212259584191609e-01,-8.325443011395704218e+01
5.241298302206061635e+04,2.275470931448120016e-01,-8.346710984426560742e+01
5.413360302965375740e+04,2.203988771614341091e-01,-8.367318754690002436e+01
5.591070776755292900e+04,2.134701646358788119e-01,-8.387285869895471535e+01
5.774615152359825879e+04,2.067546773382320235e-01,-8.406631385882182883e+01
5.964184945842460002e+04,2.002462739149178106e-01,-8.425373870771720419e+01
6.159977960380168952e+04,1.939389510564169528e-01,-8.443531409980003843e+01
6.362198492657495080e+04,1.878268441574734993e-01,-8.461121611979696411e+01
6.571057546036269923e+04,1.819042275237113260e-01,-8.478161614713771144e+01
6.786773050723302003e+04,1.761655141741894914e-01,-8.494668092569733631e+01
7.009570091165618214e+04,1.706052552852979909e-01,-8.510657263832429464e+01
7.239681140910876275e+04,1.652181393175265744e-01,-8.526144898540832173e+01
7.477346305177596514e+04,1.599989908630665147e-01,-8.541146326681449352e+01
7.722813571388642595e+04,1.549427692488419273e-01,-8.555676446657385270e+01
7.976339067929281737e+04,1.500445669264797999e-01,-8.569749733978184736e+01
8.238187331399600953e+04,1.452996076778587942e-01,-8.583380250121025767e+01
8.508631582640581473e+04,1.407032446622099864e-01,-8.596581651518974354e+01
8.787954011821327731e+04,1.362509583283165182e-01,-8.609367198636584817e+01
9.076446072885356261e+04,1.319383542130860565e-01,-8.621749765097449369e+01
9.374408787663000112e+04,1.277611606457108306e-01,-8.633741846832096201e+01
9.682153059967076115e+04,1.237152263747249015e-01,-8.645355571218262014e+01
1.000000000000000000e+05,1.197965181335185203e-01,-8.656602706188722607e+01
