# w,mag,phase
4.627332011878693265e+02,5.411846956926025243e-01,1.732836620022049487e+02
4.757236139187889421e+02,5.806504282704341158e-01,1.729892101933243680e+02
4.890787094139589612e+02,6.236712795301228018e-01,1.726737163339273025e+02
5.028087254942474829e+02,6.706720753536363766e-01,1.723347498246484975e+02
5.169241873891603518e+02,7.221455508236408471e-01,1.719694855336590535e+02
5.314359158053241572e+02,7.786663156601969504e-01,1.715746211754950252e+02
5.463550352214875829e+02,8.409083606505162178e-01,1.711462732593123519e+02
5.616929824163803460e+02,9.096671775240017244e-01,1.706798449062223426e+02
5.774615152359825743e+02,9.858879431706324414e-01,1.701698563630238823e+02
5.936727216069126598e+02,1.070701749574951789e+00,1.696097255089921418e+02
6.103390288028621171e+02,1.165472611046977525e+00,1.689914805457136424e+02
6.274732129711574089e+02,1.271859050115653034e+00,1.683053795744882564e+02
6.450884089267699437e+02,1.391895599746552081e+00,1.675394006399887701e+02
6.631981202212675726e+02,1.528101776334784390e+00,1.666785490444833613e+02
6.818162294944479527e+02,1.683629278524147788e+00,1.657039030798266595e+02
7.009570091165618351e+02,1.862462754946498711e+00,1.645912795286479025e+02
7.206351321293044521e+02,2.069695915294933464e+00,1.633093377763029537e+02
7.408656834939567943e+02,2.311913285027523468e+00,1.618168422472528789e+02
7.616641716552892376e+02,2.597717657636114730e+00,1.600586452081644779e+02
7.830465404301182843e+02,2.938449402550234790e+00,1.579597038563963451e+02
8.050291812295972704e+02,3.349128613037365199e+00,1.554160711250227394e+02
8.276289456246352074e+02,3.849558502451741582e+00,1.522813017844023591e+02
8.508631582640581428e+02,4.465190492754697260e+00,1.483463221231073987e+02
8.747496301554415368e+02,5.226295796462457233e+00,1.433116646322986298e+02
8.993066723187613434e+02,6.161053849186266973e+00,1.367573689573105185e+02
9.245531098233579996e+02,7.271561280665038929e+00,1.281408674276705710e+02
9.505082962189511591e+02,8.474991764794015836e+00,1.169215455955392002e+02
9.771921283717996403e+02,9.521734167871860777e+00,1.029930494616932464e+02
1.004625061717340259e+03,1.003557201259916098e+01,8.735800886845730417e+01
1.032828125941029612e+03,9.828125073247852228e+00,7.209621777903483064e+01
1.061822941099384707e+03,9.104125834026147501e+00,5.902648303172782107e+01
1.091631734193614648e+03,8.203730067771614287e+00,4.872141558888516499e+01
1.122277356208507172e+03,7.341725508276639722e+00,4.085758004215208672e+01
1.153783299629659723e+03,6.595501629436349766e+00,3.486475672246552904e+01
1.186173716452479084e+03,5.973279057586506013e+00,3.023682993900554550e+01
1.219473436696738190e+03,5.459684487335732861e+00,2.659674930537435245e+01
1.253707987440919624e+03,5.034976232101210591e+00,2.367866431668997507e+01
1.288903612390891567e+03,4.681348786017667685e+00,2.129709222474278718e+01
1.325087291997953798e+03,4.384324472148383833e+00,1.932162678723477001e+01
1.362286764141646927e+03,4.132559952560737493e+00,1.765920177093572008e+01
1.400530545393219654e+03,3.917267542651738488e+00,1.624223074182235749e+01
1.439847952876006502e+03,3.731638124354628161e+00,1.502075343068041313e+01
1.480269126739510057e+03,3.570366091556382404e+00,1.395720448143310399e+01
1.521825053264386952e+03,3.429283762519247158e+00,1.302288450223538518e+01
1.564547588616095709e+03,3.305087278479997615e+00,1.219554242446344894e+01
1.608469483265355166e+03,3.195132797298289695e+00,1.145769203881101994e+01
1.653624407094182061e+03,3.097284909049564217e+00,1.079542069023264972e+01
1.700046975206718116e+03,3.009803359437610570e+00,1.019753305484279160e+01
1.747772774464680879e+03,2.931257805494957402e+00,9.654926628859760385e+00
1.796838390767719375e+03,2.860463143285330023e+00,9.160129887370555224e+00
1.847281437099635923e+03,2.796430019454797744e+00,8.706956303687670484e+00
1.899140582361935458e+03,2.738326631212474993e+00,8.290242025466591613e+00
1.952455581016860833e+03,2.685448986086148349e+00,7.905644737470685079e+00
2.007267303562568259e+03,2.637197554456988779e+00,7.549487820463221865e+00
2.063617767863856443e+03,2.593058793353337776e+00,7.218638424689185484e+00
2.121550171362452602e+03,2.552590412714374146e+00,6.910411207326435878e+00
2.181108924191520146e+03,2.515409539960602459e+00,6.622491684729872041e+00
2.242339683219845028e+03,2.481183146494388314e+00,6.352874716722463511e+00
2.305289387051705944e+03,2.449620252604230775e+00,6.099814767410561167e+00
2.370006292009330537e+03,2.420465540556591577e+00,5.861785406859886471e+00
2.436540009125465986e+03,2.393494090305189115e+00,5.637446120320330323e+00
2.504941542174502501e+03,2.368507015959933515e+00,5.425614938476335247e+00
2.575263326771198535e+03,2.345327829467589442e+00,5.225245736606711766e+00
2.647559270567069234e+03,2.323799394849593636e+00,5.035409302976126433e+00
2.721884794575179512e+03,2.303781364712168322e+00,4.855277468892360559e+00
2.798296875655115855e+03,2.285148012704599108e+00,4.684109740189442483e+00
2.876854090190591251e+03,2.267786392710160470e+00,4.521241983704470613e+00
2.957616658993256351e+03,2.251594768964714000e+00,4.366076810839450317e+00
3.040646493467068467e+03,2.236481271872063914e+00,4.218075369611542946e+00
3.126007243068703701e+03,2.222362742669917068e+00,4.076750311204069277e+00
3.213764344100275594e+03,2.209163736785272558e+00,3.941659740313742777e+00
3.303985069871854648e+03,2.196815661075595560e+00,3.812401993089839625e+00
3.396738582272209442e+03,2.185256024467410629e+00,3.688611114111065348e+00
3.492095984787271391e+03,2.174427784996396440e+00,3.569952926120240733e+00
3.590130377007068546e+03,2.164278779092600136e+00,3.456121604269692504e+00
3.690916910662774626e+03,2.154761221273395311e+00,3.346836681299014238e+00
3.794532847236942416e+03,2.145831264308669883e+00,3.241840422052324922e+00
3.901057617190993369e+03,2.137448611488945271e+00,3.140895515579003927e+00
4.010572880855495896e+03,2.129576173921951643e+00,3.043783041167951620e+00
4.123162591029748000e+03,2.122179766857775984e+00,2.950300671372961592e+00
4.238913057338782892e+03,2.115227839937654508e+00,2.860261080657588995e+00
4.357913012397029888e+03,2.108691237009563846e+00,2.773490532932548547e+00
4.480253679829489556e+03,2.102542981781074793e+00,2.689827625144217027e+00
4.606028844202398432e+03,2.096758086107830543e+00,2.609122167335294229e+00
4.735334922917120821e+03,2.091313378161467007e+00,2.531234182346094652e+00
4.868271040122283921e+03,2.086187348097972016e+00,2.456033010646963888e+00
5.004939102700953299e+03,2.081360009167711578e+00,2.383396507760045857e+00
5.145443878390924510e+03,2.076812772481006153e+00,2.313210323401767798e+00
5.289893076098145684e+03,2.072528333875939488e+00,2.245367252903461619e+00
5.438397428464801123e+03,2.068490571534355560e+00,2.179766652687012751e+00
5.591070776755293082e+03,2.064684453163027733e+00,2.116313912617623139e+00
5.748030158125350681e+03,2.061095951704133622e+00,2.054919978953967608e+00
5.909395895340964671e+03,2.057711968666040114e+00,1.995500922390196497e+00
6.075291689016077726e+03,2.054520264275117913e+00,1.937977546352532388e+00
6.245844712439617979e+03,2.051509393744320064e+00,1.882275031292041989e+00
6.421185709064758157e+03,2.048668649036743616e+00,1.828322611217242599e+00
6.601449092734883379e+03,2.045988005574215229e+00,1.776053279147047137e+00
6.786773050723301822e+03,2.043458073403498609e+00,1.725403518544971204e+00
6.977299649665537800e+03,2.041070052387396139e+00,1.676313058128037881e+00
7.173174944465612498e+03,2.038815691035901878e+00,1.628724647734565600e+00
7.374549090259546574e+03,2.036687248634475811e+00,1.582583853190161038e+00
7.581576457522118289e+03,2.034677460363440105e+00,1.537838868335161369e+00
7.794415750404950813e+03,2.032779505134906461e+00,1.494440342574021807e+00
8.013230128396886357e+03,2.030986975902260738e+00,1.452341222480887151e+00
8.238187331399602044e+03,2.029293852222519234e+00,1.411496606149233779e+00
8.469459808314593829e+03,2.027694474874199848e+00,1.371863609109174265e+00
8.707224849239921241e+03,2.026183522353182109e+00,1.333401240756457717e+00
8.951664721378301692e+03,2.024755989086581387e+00,1.296070290343934506e+00
9.202966808760409549e+03,2.023407165220322934e+00,1.259833221681321724e+00
9.461323755890760367e+03,2.022132617849984992e+00,1.224654075773492945e+00
9.726933615426178221e+03,2.020928173576895581e+00,1.190498380702968539e+00
1.000000000000000000e+04,2.019789902282554284e+00,1.157333068129517528e+00
