# w,mag,phase
4.500975129608041811e+02,2.243540238000533427e-01,8.355917396606946568e+01
4.627332011878693265e+02,2.339078736098220979e-01,8.328366200220493454e+01
4.757236139187889421e+02,2.441125104080106856e-01,8.298921019332433957e+01
4.890787094139589612e+02,2.550392268260625039e-01,8.267371633392725983e+01
5.028087254942474829e+02,2.667702612735624035e-01,8.233474982464852587e+01
5.169241873891603518e+02,2.794009521864303514e-01,8.196948553365905354e+01
5.314359158053241572e+02,2.930424130180310782e-01,8.157462117549501102e+01
5.463550352214875829e+02,3.078248781251258226e-01,8.114627325931233770e+01
5.616929824163803460e+02,3.239019200883197502e-01,8.067984490622235683e+01
5.774615152359825743e+02,3.414558086239719015e-01,8.016985636302386808e+01
5.936727216069126598e+02,3.607043782226846962e-01,7.960972550899214184e+01
6.103390288028621171e+02,3.819099077877984860e-01,7.899148054571362820e+01
6.274732129711574089e+02,4.053907079453655249e-01,7.830537957448824216e+01
6.450884089267699437e+02,4.315363849312503497e-01,7.753940063998875587e+01
6.631981202212675726e+02,4.608281386035752991e-01,7.667854904448334707e+01
6.818162294944479527e+02,4.938660025070165660e-01,7.570390307982667366e+01
7.009570091165618351e+02,5.314057012694171078e-01,7.459127952864790245e+01
7.206351321293044521e+02,5.744088299385230467e-01,7.330933777630295367e+01
7.408656834939567943e+02,6.241113164060816398e-01,7.181684224725287891e+01
7.616641716552892376e+02,6.821162801948834620e-01,7.005864520816446372e+01
7.830465404301182843e+02,7.505171789498437107e-01,6.795970385639634515e+01
8.050291812295972704e+02,8.320514811455467230e-01,6.541607112502273935e+01
8.276289456246352074e+02,9.302619302533868817e-01,6.228130178440235909e+01
8.508631582640581428e+02,1.049567242249538124e+00,5.834632212310737032e+01
8.747496301554415368e+02,1.194923808206413085e+00,5.331166463229861563e+01
8.993066723187613434e+02,1.370178613998422223e+00,4.675736895731051845e+01
9.245531098233579996e+02,1.572989415838819571e+00,3.814086742767057103e+01
9.505082962189511591e+02,1.783254664584598137e+00,2.692154559553919668e+01
9.771921283717996403e+02,1.948794692756480318e+00,1.299304946169323749e+01
1.004625061717340259e+03,1.997874111450895773e+00,-2.641991131542708260e+00
1.032828125941029612e+03,1.903148225033717056e+00,-1.790378222096516581e+01
1.061822941099384707e+03,1.714810536039081512e+00,-3.097351696827218248e+01
1.091631734193614648e+03,1.503021543035607754e+00,-4.127858441111483501e+01
1.122277356208507172e+03,1.308362049303011476e+00,-4.914241995784792749e+01
1.153783299629659723e+03,1.143282561214635118e+00,-5.513524327753447807e+01
1.186173716452479084e+03,1.007150803417049101e+00,-5.976317006099445450e+01
1.219473436696738190e+03,8.954167139752896576e-01,-6.340325069462564755e+01
1.253707987440919624e+03,8.032135525240853280e-01,-6.632133568331002493e+01
1.288903612390891567e+03,7.264078928809666325e-01,-6.870290777525721637e+01
1.325087291997953798e+03,6.617412299740257353e-01,-7.067837321276522289e+01
1.362286764141646927e+03,6.067092570138258312e-01,-7.234079822906429058e+01
1.400530545393219654e+03,5.593976590566839269e-01,-7.375776925817764607e+01
1.439847952876006502e+03,5.183378032244186917e-01,-7.497924656931959930e+01
1.480269126739510057e+03,4.823941845521821370e-01,-7.604279551856690489e+01
1.521825053264386952e+03,4.506804189040352071e-01,-7.697711549776461482e+01
1.564547588616095709e+03,4.224975069506806125e-01,-7.780445757553655994e+01
1.608469483265355166e+03,3.972885815417335764e-01,-7.854230796118898184e+01
1.653624407094182061e+03,3.746056112575458785e-01,-7.920457930976735383e+01
1.700046975206718116e+03,3.540847286377639680e-01,-7.980246694515720662e+01
1.747772774464680879e+03,3.354277911089171837e-01,-8.034507337114024494e+01
1.796838390767719375e+03,3.183884714376750691e-01,-8.083987011262945543e+01
1.847281437099635923e+03,3.027616651467459619e-01,-8.129304369631232419e+01
1.899140582361935458e+03,2.883753479488975757e-01,-8.170975797453340306e+01
1.952455581016860833e+03,2.750842592472743098e-01,-8.209435526252931936e+01
2.007267303562568259e+03,2.627649590840641092e-01,-8.245051217953677281e+01
2.063617767863856443e+03,2.513119274057744046e-01,-8.278136157531082517e+01
2.121550171362452602e+03,2.406344612699033436e-01,-8.308958879267356679e+01
2.181108924191520146e+03,2.306541880656418353e-01,-8.337750831527011997e+01
2.242339683219845028e+03,2.213030581460861679e-01,-8.364712528327754626e+01
2.305289387051705944e+03,2.125217134441514388e-01,-8.390018523258943617e+01
2.370006292009330537e+03,2.042581531295835362e-01,-8.413821459314011975e+01
2.436540009125465986e+03,1.964666355849640778e-01,-8.436255387967966612e+01
2.504941542174502501e+03,1.891067696457193748e-01,-8.457438506152367097e+01
2.575263326771198535e+03,1.821427583802161243e-01,-8.477475426339329090e+01
2.647559270567069234e+03,1.755427665535789217e-01,-8.496459069702387978e+01
2.721884794575179512e+03,1.692783889533967523e-01,-8.514472253110763234e+01
2.798296875655115855e+03,1.633242014158785560e-01,-8.531589025981057262e+01
2.876854090190591251e+03,1.576573800140083081e-01,-8.547875801629552939e+01
2.957616658993256351e+03,1.522573767035201309e-01,-8.563392318916055501e+01
3.040646493467068467e+03,1.471056419532635329e-01,-8.578192463038847393e+01
3.126007243068703701e+03,1.421853866524181997e-01,-8.592324968879593428e+01
3.213764344100275594e+03,1.374813769927333840e-01,-8.605834025968626122e+01
3.303985069871854648e+03,1.329797571488904873e-01,-8.618759800691016437e+01
3.396738582272209442e+03,1.286678954849453660e-01,-8.631138888588894531e+01
3.492095984787271391e+03,1.245342507461951881e-01,-8.643004707387974861e+01
3.590130377007068546e+03,1.205682552897626575e-01,-8.654387839573031727e+01
3.690916910662774626e+03,1.167602128917319404e-01,-8.665316331870097599e+01
3.794532847236942416e+03,1.131012090656269425e-01,-8.675815957794769417e+01
3.901057617190993369e+03,1.095830321536262197e-01,-8.685910448442099607e+01
4.010572880855495896e+03,1.061981037216654100e-01,-8.695621695883204438e+01
4.123162591029748000e+03,1.029394170132770653e-01,-8.704969932862704241e+01
4.238913057338782892e+03,9.980048240317571095e-02,-8.713973891934242033e+01
4.357913012397029888e+03,9.677527894709848921e-02,-8.722650946706745856e+01
4.480253679829489556e+03,9.385821125472938731e-02,-8.731017237485578164e+01
4.606028844202398432e+03,9.104407102213514513e-02,-8.739087783266471376e+01
4.735334922917120821e+03,8.832800265258322625e-02,-8.746876581765390313e+01
4.868271040122283921e+03,8.570547247285435766e-02,-8.754396698935303789e+01
5.004939102700953299e+03,8.317224111855785196e-02,-8.761660349223994615e+01
5.145443878390924510e+03,8.072433871848833098e-02,-8.768678967659823797e+01
5.289893076098145684e+03,7.835804255630240966e-02,-8.775463274709653660e+01
5.438397428464801123e+03,7.606985692909419561e-02,-8.782023334731299258e+01
5.591070776755293082e+03,7.385649495788504382e-02,-8.788368608738237242e+01
5.748030158125350681e+03,7.171486213552975830e-02,-8.794508002104603861e+01
5.909395895340964671e+03,6.964204142384042284e-02,-8.800449907760982171e+01
6.075291689016077726e+03,6.763527973445690455e-02,-8.806202245364747228e+01
6.245844712439617979e+03,6.569197564769437003e-02,-8.811772496870796090e+01
6.421185709064758157e+03,6.380966824070037624e-02,-8.817167738878276850e+01
6.601449092734883379e+03,6.198602691114876717e-02,-8.822394672085296463e+01
6.786773050723301822e+03,6.021884209567657936e-02,-8.827459648145503479e+01
6.977299649665537800e+03,5.850601679362407020e-02,-8.832368694187195501e+01
7.173174944465612498e+03,5.684555881657198106e-02,-8.837127535226544239e+01
7.374549090259546574e+03,5.523557369289395363e-02,-8.841741614680984185e+01
7.581576457522118289e+03,5.367425816420330620e-02,-8.846216113166484263e+01
7.794415750404950813e+03,5.215989421732594028e-02,-8.850555965742599085e+01
8.013230128396886357e+03,5.069084360138244316e-02,-8.854765877751910352e+01
8.238187331399602044e+03,4.926554278482907223e-02,-8.858850339385077177e+01
8.469459808314593829e+03,4.788249831196039752e-02,-8.862813639089081619e+01
8.707224849239921241e+03,4.654028252250896891e-02,-8.866659875924354139e+01
8.951664721378301692e+03,4.523752960164100639e-02,-8.870392970965606594e+01
9.202966808760409549e+03,4.397293193091208335e-02,-8.874016677831868094e+01
9.461323755890760367e+03,4.274523671364645339e-02,-8.877534592422651372e+01
9.726933615426178221e+03,4.155324285079642355e-02,-8.880950161929703768e+01
1.000000000000000000e+04,4.039579804565109067e-02,-8.884266693187048247e+01
