# w,mag,phase
1.111967731120697863e+04,1.756876482941121642e+00,2.854546049424319776e+01
1.132682567136153739e+04,1.764307302415660805e+00,2.809674156821839830e+01
1.153783299629661997e+04,1.771550347187511143e+00,2.765293412182989741e+01
1.175277117462945171e+04,1.778608068777025375e+00,2.721407796102436905e+01
1.197171343418965625e+04,1.785483022284375609e+00,2.678020840576191830e+01
1.219473436696738281e+04,1.792177857526043860e+00,2.635135638444366890e+01
1.242190995452616153e+04,1.798695310332265374e+00,2.592754853446848173e+01
1.265331759388940372e+04,1.805038194031622467e+00,2.550880730826289522e+01
1.288903612390891612e+04,1.811209391146199721e+00,2.509515108414385764e+01
1.312914585212465317e+04,1.817211845318040586e+00,2.468659428138948897e+01
1.337372858212494975e+04,1.823048553484977186e+00,2.428314747891329262e+01
1.362286764141644016e+04,1.828722558321334457e+00,2.388481753695946708e+01
1.387664790981307124e+04,1.834236940956543993e+00,2.349160772126062469e+01
1.413515584835395748e+04,1.839594813982321497e+00,2.310351782912454155e+01
1.439847952876006639e+04,1.844799314756832675e+00,2.272054431694272125e+01
1.466670866343965463e+04,1.849853599012123428e+00,2.234268042864190562e+01
1.493993463605256147e+04,1.854760834769114908e+00,2.196991632462741961e+01
1.521825053264387134e+04,1.859524196562600151e+00,2.160223921079570175e+01
1.550175117335768846e+04,1.864146859976977266e+00,2.123963346722198153e+01
1.579053314474172657e+04,1.868631996491853409e+00,2.088208077615806246e+01
1.608469483265355120e+04,1.872982768635241158e+00,2.052956024900345966e+01
1.638433645577984862e+04,1.877202325440757935e+00,2.018204855194096581e+01
1.668956009978023212e+04,1.881293798204074275e+00,1.983952002995471631e+01
1.700046975206714706e+04,1.885260296532831115e+00,1.950194682897615905e+01
1.731717133723352890e+04,1.889104904683321484e+00,1.916929901592873975e+01
1.763977275314045255e+04,1.892830678176462778e+00,1.884154469646693641e+01
1.796838390767719102e+04,1.896440640684901702e+00,1.851865013022892725e+01
1.830311675620609458e+04,1.899937781182526875e+00,1.820057984344533608e+01
1.864408533970485223e+04,1.903325051347202868e+00,1.788729673876812853e+01
1.899140582361935594e+04,1.906605363207171555e+00,1.757876220220385832e+01
1.934519653744044263e+04,1.909781587021280425e+00,1.727493620705489974e+01
1.970557801501796348e+04,1.912856549382999649e+00,1.697577741479060620e+01
2.007267303562568486e+04,1.915833031538054287e+00,1.668124327278743024e+01
2.044660666579117606e+04,1.918713767905450673e+00,1.639129010889239169e+01
2.082750630190514494e+04,1.921501444791669844e+00,1.610587322277899958e+01
2.121550171362448236e+04,1.924198699287848813e+00,1.582494697407863349e+01
2.161072508808376369e+04,1.926808118339889520e+00,1.554846486728246191e+01
2.201331107493032323e+04,1.929332237981571607e+00,1.527637963342050043e+01
2.242339683219845028e+04,1.931773542720926384e+00,1.500864330853434225e+01
2.284112207303820833e+04,1.934134465070363795e+00,1.474520730896995602e+01
2.326662911331457872e+04,1.936417385211259612e+00,1.448602250352520038e+01
2.370006292009330355e+04,1.938624630784000935e+00,1.423103928249408590e+01
2.414157116103017688e+04,1.940758476794771425e+00,1.398020762365632308e+01
2.459130425468041358e+04,1.942821145630639901e+00,1.373347715526699098e+01
2.504941542174502320e+04,1.944814807174858329e+00,1.349079721610613802e+01
2.551606073727186595e+04,1.946741579014568568e+00,1.325211691265241321e+01
2.599139918382932956e+04,1.948603526733468039e+00,1.301738517344841561e+01
2.647559270567063868e+04,1.950402664282304466e+00,1.278655080072912753e+01
2.696880626390692487e+04,1.952140954420399588e+00,1.255956251938705925e+01
2.747120789270814566e+04,1.953820309221741658e+00,1.233636902334980334e+01
2.798296875655115946e+04,1.955442590639510314e+00,1.211691901944716854e+01
2.850426320853431753e+04,1.957009611123222914e+00,1.190116126884652381e+01
2.903526884977813825e+04,1.958523134283005840e+00,1.168904462613558515e+01
2.957616658993256715e+04,1.959984875595818021e+00,1.148051807613220099e+01
3.012714070881164298e+04,1.961396503148737480e+00,1.127553076850067626e+01
3.068837891917638990e+04,1.962759638414747432e+00,1.107403205025413406e+01
3.126007243068703610e+04,1.964075857056710506e+00,1.087597149622187587e+01
3.184241601504649589e+04,1.965346689755526732e+00,1.068129893755990345e+01
3.243560807235804896e+04,1.966573623058713860e+00,1.048996448838144424e+01
3.303985069871854648e+04,1.967758100245928343e+00,1.030191857058410143e+01
3.365534975507094350e+04,1.968901522208165389e+00,1.011711193694798894e+01
3.428231493733967363e+04,1.970005248337631798e+00,9.935495692578253824e+00
3.492095984787264024e+04,1.971070597425505166e+00,9.757021314763733244e+00
3.557150206821382017e+04,1.972098848564994844e+00,9.581640671321972391e+00
3.623416323323149845e+04,1.973091242057341432e+00,9.409306037498863517e+00
3.690916910662774899e+04,1.974048980318570568e+00,9.239970111489373750e+00
3.759674965785459790e+04,1.974973228785005697e+00,9.073586028644150758e+00
3.829713914046277205e+04,1.975865116815715306e+00,8.910107374424820037e+00
3.901057617190993187e+04,1.976725738590233483e+00,8.749488196168810461e+00
3.973730381485604448e+04,1.977556154000043698e+00,8.591683013722459350e+00
4.047756965997313819e+04,1.978357389532467314e+00,8.436646828999508685e+00
4.123162591029748000e+04,1.979130439145719844e+00,8.284335134519940524e+00
4.199972946715306171e+04,1.979876265134042024e+00,8.134703920982243375e+00
4.278214201767613122e+04,1.980595798981918287e+00,7.987709683919989700e+00
4.357913012397020793e+04,1.981289942206510890e+00,7.843309429492114404e+00
4.439096531392166798e+04,1.981959567187542959e+00,7.701460679454167568e+00
4.521792417370701878e+04,1.982605517983960342e+00,7.562121475355938038e+00
4.606028844202397886e+04,1.983228611136782948e+00,7.425250382008957040e+00
4.691834510607788980e+04,1.983829636457654644e+00,7.290806490265805628e+00
4.779238649935594731e+04,1.984409357802664475e+00,7.158749419151327231e+00
4.868271040122283739e+04,1.984968513831090853e+00,7.029039317383986685e+00
4.958962013837211998e+04,1.985507818748779574e+00,6.901636864324114384e+00
5.051342468816755718e+04,1.986027963035933430e+00,6.776503270384059086e+00
5.145443878390924510e+04,1.986529614159148860e+00,6.653600276933868685e+00
5.241298302206061635e+04,1.987013417267569970e+00,6.532890155734402349e+00
5.338938397147350042e+04,1.987479995873097760e+00,6.414335707928289665e+00
5.438397428464790573e+04,1.987929952514626342e+00,6.297900262617891265e+00
5.539709281106400158e+04,1.988363869406307494e+00,6.183547675058009396e+00
5.642908471262542298e+04,1.988782309069897725e+00,6.071242324489594111e+00
5.748030158125350863e+04,1.989185814951260678e+00,5.960949111639540554e+00
5.855110155867232243e+04,1.989574912021132347e+00,5.852633455910410731e+00
5.964184945842460002e+04,1.989950107360280107e+00,5.746261292282786037e+00
6.075291689016076998e+04,1.990311890729211663e+00,5.641799067951714264e+00
6.188468238624382502e+04,1.990660735122607106e+00,5.539213738717578828e+00
6.303753153071268753e+04,1.990997097308675468e+00,5.438472765150823562e+00
6.421185709064757975e+04,1.991321418353635631e+00,5.339544108548857970e+00
6.540805914998258959e+04,1.991634124131557160e+00,5.242396226702504158e+00
6.662654524581150326e+04,1.991935625819788891e+00,5.146998069488358141e+00
6.786773050723288907e+04,1.992226320380227955e+00,5.053319074302661917e+00
6.913203779678128194e+04,1.992506591026686591e+00,4.961329161351430095e+00
7.041989785449295596e+04,1.992776807678615869e+00,4.870998728810636003e+00
7.173174944465613225e+04,1.993037327401462777e+00,4.782298647869589026e+00
7.306803950529491703e+04,1.993288494833930891e+00,4.695200257669870147e+00
7.442922330043757393e+04,1.993530642602430403e+00,4.609675360151499035e+00
7.581576457522118289e+04,1.993764091722990406e+00,4.525696214817369167e+00
7.722813571388642595e+04,1.993989151990928077e+00,4.443235533426157069e+00
7.866681790071574505e+04,1.994206122358551436e+00,4.362266474623539558e+00
8.013230128396885993e+04,1.994415291301188331e+00,4.282762638520908993e+00
8.162508514287219441e+04,1.994616937171818982e+00,4.204698061230101480e+00
8.314567805772047723e+04,1.994811328544604523e+00,4.128047209362181391e+00
8.469459808314575639e+04,1.994998724547585978e+00,4.052784974497994241e+00
8.627237292461450852e+04,1.995179375184844561e+00,3.978886667637433927e+00
8.787954011821310269e+04,1.995353521648385975e+00,3.906328013634162044e+00
8.951664721378283866e+04,1.995521396620040022e+00,3.835085145621884184e+00
9.118425196146561939e+04,1.995683224563635783e+00,3.765134599438147323e+00
9.288292250172498461e+04,1.995839222007721903e+00,3.696453308050949627e+00
9.461323755890759639e+04,1.995989597819103345e+00,3.629018595993227514e+00
9.637578663841068919e+04,1.996134553467441730e+00,3.562808173809972168e+00
9.817117022752182675e+04,1.996274283281188389e+00,3.497800132522330241e+00
1.000000000000000000e+05,1.996408974695086158e+00,3.433972938112778372e+00
